Country,Gender,Age,Time,Start Time
DEN,M,45,168.55,0.26666666666666666
DEN,M,30,168.56666666666666,0.3333333333333333
GER,M,45,168.6,0.3
GER,M,35,168.61666666666667,0.43333333333333335
DEN,M,40,168.61666666666667,0.4666666666666667
NOR,M,35,168.63333333333333,1.0666666666666667
SLO,M,50,168.63333333333333,0.7333333333333333
NOR,M,35,168.63333333333333,0.31666666666666665
NED,M,45,168.65,0.8166666666666667
NOR,M,50,168.65,0.4166666666666667
AUS,M,30,168.65,0.5
LIB,M,35,168.66666666666666,0.5
SUI,M,35,168.66666666666666,0.43333333333333335
NOR,M,40,168.7,1.2666666666666666
ESP,M,45,168.71666666666667,0.38333333333333336
FIN,M,45,168.76666666666668,0.48333333333333334
NOR,M,35,168.78333333333333,0.3
GER,M,35,168.78333333333333,0.2833333333333333
GBR,M,30,168.78333333333333,0.6166666666666667
USA,M,35,168.8,0.16666666666666666
FRA,M,45,168.81666666666666,0.5
SWE,M,30,168.83333333333334,0.4666666666666667
SWE,M,50,168.83333333333334,0.2833333333333333
SUI,M,30,168.83333333333334,0.16666666666666666
NOR,M,40,168.83333333333334,0.38333333333333336
AUT,M,35,168.85,0.31666666666666665
USA,M,35,168.91666666666666,0.6333333333333333
IRL,M,50,168.91666666666666,0.48333333333333334
SWE,M,30,168.91666666666666,0.45
GER,M,35,168.93333333333334,1.0333333333333334
FIN,M,45,168.93333333333334,0.26666666666666666
ESP,M,45,168.93333333333334,0.7833333333333333
GBR,M,40,168.95,0.5
POL,M,30,168.96666666666667,0.7166666666666667
GBR,M,50,168.98333333333332,0.2
USA,M,35,169.0,0.43333333333333335
GER,M,35,169.0,0.5
ESP,M,35,169.03333333333333,0.31666666666666665
DEN,M,40,169.06666666666666,0.4666666666666667
TUR,M,35,169.1,0.38333333333333336
SWE,M,35,169.13333333333333,0.31666666666666665
SWE,M,35,169.18333333333334,0.23333333333333334
IRL,M,45,169.18333333333334,0.4
FRA,M,30,169.18333333333334,0.7166666666666667
GER,M,30,169.18333333333334,0.9333333333333333
IRL,M,30,169.2,0.75
GER,M,45,169.21666666666667,0.15
USA,M,35,169.23333333333332,0.5333333333333333
BRA,M,35,169.25,0.2
FRA,M,45,169.25,0.26666666666666666
POL,M,45,169.26666666666668,0.4166666666666667
DEN,M,35,169.3,0.31666666666666665
RUS,M,35,169.3,1.05
NOR,M,30,169.31666666666666,0.1
ITA,M,35,169.33333333333334,0.25
GER,M,40,169.35,0.48333333333333334
GER,M,50,169.35,0.5166666666666667
IRL,M,35,169.36666666666667,0.3333333333333333
GER,M,40,169.38333333333333,0.35
GBR,M,35,169.4,0.4166666666666667
ITA,M,40,169.41666666666666,0.23333333333333334
GBR,M,45,169.41666666666666,1.0
GER,M,45,169.45,1.7666666666666666
FRA,M,40,169.46666666666667,0.7166666666666667
ITA,M,40,169.48333333333332,0.13333333333333333
GER,M,30,169.48333333333332,0.5
GER,M,45,169.5,0.6166666666666667
GER,M,30,169.53333333333333,0.7833333333333333
BEL,M,40,169.55,0.25
GER,M,35,169.55,1.05
GER,M,35,169.55,0.5
PAN,M,35,169.55,0.5166666666666667
AUT,M,35,169.56666666666666,0.31666666666666665
CHI,M,35,169.58333333333334,0.6666666666666666
AUS,M,45,169.58333333333334,0.23333333333333334
NOR,M,40,169.61666666666667,0.43333333333333335
BEL,M,40,169.63333333333333,1.0833333333333333
RUS,M,45,169.65,0.25
GER,M,40,169.66666666666666,0.23333333333333334
BEL,M,45,169.68333333333334,0.3333333333333333
NED,M,30,169.71666666666667,0.5166666666666667
GER,M,30,169.73333333333332,0.4
GER,M,30,169.76666666666668,3.05
HKG,M,35,169.83333333333334,0.3
GER,M,35,169.83333333333334,0.7833333333333333
NED,M,35,169.83333333333334,0.3
GBR,M,50,169.86666666666667,0.5166666666666667
SUI,M,35,169.86666666666667,1.4333333333333333
AUT,M,30,169.88333333333333,0.18333333333333332
GBR,M,30,169.9,0.5166666666666667
GER,M,35,169.9,0.45
ESP,M,30,169.9,0.26666666666666666
SWE,M,45,169.91666666666666,0.38333333333333336
GER,M,35,169.95,0.4166666666666667
FRO,M,50,169.95,0.5333333333333333
BRA,M,40,169.96666666666667,0.4
ITA,M,30,170.03333333333333,0.25
GBR,M,35,170.08333333333334,0.55
DEN,M,40,170.11666666666667,0.5333333333333333
NED,M,30,170.11666666666667,0.2
ISR,M,30,170.13333333333333,0.4666666666666667
CAN,M,45,170.15,1.3666666666666667
IRL,M,35,170.15,0.5666666666666667
NOR,M,40,170.25,0.2833333333333333
GER,M,30,170.28333333333333,0.3333333333333333
ESP,M,35,170.3,0.4666666666666667
CAN,M,35,170.3,1.2166666666666666
POL,M,40,170.33333333333334,0.2833333333333333
GRE,M,45,170.35,0.08333333333333333
MEX,M,45,170.35,0.4666666666666667
GER,M,35,170.36666666666667,0.5333333333333333
AUS,M,45,170.4,0.36666666666666664
NZL,M,30,170.45,0.7
FRA,M,35,170.45,0.36666666666666664
FIN,M,35,170.5,0.36666666666666664
GER,M,35,170.51666666666668,0.6333333333333333
GER,M,35,170.51666666666668,2.2
GER,M,30,170.55,0.4666666666666667
AUT,M,30,170.56666666666666,1.2166666666666666
POL,M,45,170.56666666666666,0.9166666666666666
GER,M,45,170.6,0.31666666666666665
ESP,M,35,170.65,0.4166666666666667
GER,M,30,170.68333333333334,0.26666666666666666
GER,M,30,170.68333333333334,1.6666666666666667
FIN,M,55,170.68333333333334,0.38333333333333336
GBR,M,35,170.73333333333332,0.95
ITA,M,30,170.75,2.0
ESP,M,30,170.75,0.5166666666666667
DEN,M,35,170.8,0.2
RUS,M,35,170.81666666666666,1.15
GER,M,35,170.83333333333334,0.8
FRA,M,35,170.85,0.45
GER,M,35,170.85,0.6666666666666666
FIN,M,40,170.91666666666666,0.26666666666666666
NOR,M,30,170.96666666666667,45.11666666666667
GER,M,30,170.98333333333332,0.45
GBR,M,40,171.0,0.23333333333333334
USA,M,30,171.0,0.6833333333333333
GER,M,40,171.0,1.0833333333333333
SWE,M,35,171.03333333333333,0.43333333333333335
FRA,M,35,171.05,2.5
NED,M,45,171.06666666666666,0.25
RUS,M,35,171.1,0.45
CRC,M,35,171.11666666666667,0.26666666666666666
CAN,M,45,171.11666666666667,0.5666666666666667
IRL,M,35,171.13333333333333,0.43333333333333335
FRA,M,45,171.13333333333333,1.0333333333333334
GBR,M,35,171.15,0.15
USA,M,50,171.16666666666666,0.5
POL,M,45,171.18333333333334,0.85
GER,M,35,171.18333333333334,0.55
GER,M,40,171.2,1.1333333333333333
ITA,M,30,171.21666666666667,0.6
GER,M,30,171.26666666666668,0.23333333333333334
USA,M,30,171.26666666666668,0.6666666666666666
SUI,M,50,171.26666666666668,0.45
CAN,M,40,171.28333333333333,0.8166666666666667
NED,M,35,171.31666666666666,0.25
SWE,M,45,171.33333333333334,0.3
USA,M,35,171.36666666666667,0.16666666666666666
GER,M,55,171.36666666666667,0.26666666666666666
AUS,M,30,171.38333333333333,0.38333333333333336
GER,M,35,171.41666666666666,1.1333333333333333
GER,M,45,171.41666666666666,0.2833333333333333
GER,M,50,171.43333333333334,0.6333333333333333
BEL,M,45,171.46666666666667,0.5
CHI,M,45,171.48333333333332,0.9166666666666666
GER,M,50,171.5,0.5833333333333334
MAR,M,40,171.53333333333333,0.85
GBR,M,30,171.58333333333334,0.18333333333333332
ITA,M,30,171.58333333333334,0.2833333333333333
TUR,M,35,171.6,0.36666666666666664
ISR,M,35,171.61666666666667,0.5333333333333333
DEN,M,35,171.65,0.3333333333333333
BRA,M,30,171.66666666666666,1.2333333333333334
NOR,M,35,171.68333333333334,0.5
GER,M,35,171.7,1.35
GER,M,55,171.7,0.8
SWE,M,35,171.71666666666667,0.4
RSA,M,35,171.73333333333332,0.3333333333333333
ITA,M,30,171.73333333333332,0.43333333333333335
LAT,M,35,171.78333333333333,0.26666666666666666
GER,M,40,171.78333333333333,0.45
GBR,M,40,171.83333333333334,0.38333333333333336
USA,M,30,171.85,1.2
GBR,M,30,171.86666666666667,0.43333333333333335
GER,M,35,171.86666666666667,0.2
SWE,M,40,171.9,1.5333333333333334
CRC,M,30,171.91666666666666,2.783333333333333
ESP,M,40,171.91666666666666,0.1
GER,M,55,171.91666666666666,0.85
NED,M,35,171.93333333333334,1.1333333333333333
SWE,M,45,171.93333333333334,0.6
GBR,M,50,171.95,0.13333333333333333
NOR,M,35,171.95,1.25
TUR,M,30,171.95,0.18333333333333332
FRA,M,35,171.96666666666667,0.18333333333333332
FRA,M,40,171.98333333333332,0.6
GER,M,35,172.0,1.0666666666666667
HUN,M,40,172.0,0.4166666666666667
GBR,M,35,172.01666666666668,1.3
FRA,M,40,172.05,0.0
GER,M,35,172.05,0.0
GER,M,50,172.05,0.7
FRA,M,50,172.08333333333334,0.13333333333333333
MEX,M,30,172.08333333333334,0.5
RSA,M,40,172.08333333333334,0.4
GER,M,35,172.11666666666667,0.7166666666666667
GER,M,45,172.13333333333333,0.25
AUT,M,35,172.13333333333333,1.2666666666666666
GER,M,30,172.13333333333333,0.1
GBR,M,40,172.15,0.2833333333333333
GBR,M,30,172.15,1.8166666666666667
POL,M,40,172.15,0.55
GER,M,35,172.16666666666666,0.65
USA,M,40,172.16666666666666,0.2
DEN,M,40,172.18333333333334,0.4666666666666667
BRA,M,35,172.2,0.8666666666666667
GBR,M,40,172.2,0.21666666666666667
LAT,M,30,172.23333333333332,1.05
CRC,M,35,172.23333333333332,0.1
POL,M,40,172.26666666666668,0.7833333333333333
ARG,M,40,172.26666666666668,0.43333333333333335
GER,M,40,172.28333333333333,0.38333333333333336
GER,M,30,172.28333333333333,0.6666666666666666
GER,M,30,172.3,0.9333333333333333
POL,M,40,172.31666666666666,1.4
FRA,M,40,172.31666666666666,1.35
NED,M,35,172.35,1.2833333333333334
GER,M,40,172.35,0.5166666666666667
NED,M,30,172.36666666666667,0.4166666666666667
GBR,M,50,172.4,1.0333333333333334
SUI,M,45,172.4,0.45
GBR,M,45,172.41666666666666,1.0166666666666666
SUI,M,35,172.45,0.8166666666666667
ITA,M,50,172.46666666666667,0.08333333333333333
BEL,M,35,172.48333333333332,0.6333333333333333
NOR,M,35,172.48333333333332,0.4
GBR,M,35,172.5,0.16666666666666666
CAN,M,50,172.51666666666668,0.9166666666666666
FRA,M,45,172.51666666666668,1.0
GER,M,35,172.55,0.38333333333333336
SWE,M,35,172.55,0.11666666666666667
NZL,M,30,172.56666666666666,0.4
IRL,M,40,172.56666666666666,0.8
GBR,M,45,172.56666666666666,0.4
FIN,M,30,172.58333333333334,0.7333333333333333
GER,M,30,172.6,0.65
SWE,M,35,172.6,1.6
IRL,M,30,172.68333333333334,1.25
NED,M,30,172.7,0.31666666666666665
GBR,M,35,172.7,0.15
GER,M,40,172.75,0.45
NED,M,50,172.76666666666668,0.43333333333333335
ESP,M,35,172.78333333333333,0.5833333333333334
RSA,M,30,172.78333333333333,0.48333333333333334
POR,M,40,172.83333333333334,0.65
GER,M,30,172.83333333333334,0.85
CHI,M,30,172.85,1.4333333333333333
RUS,M,45,172.86666666666667,6.0
GER,M,30,172.88333333333333,0.25
GER,M,30,172.9,1.1
AUS,M,30,172.91666666666666,0.7166666666666667
GER,M,40,172.91666666666666,2.1666666666666665
SUI,M,35,172.91666666666666,0.95
GER,M,35,172.96666666666667,1.0333333333333334
GER,M,40,173.01666666666668,0.9
CAN,M,55,173.03333333333333,0.4666666666666667
POL,M,45,173.06666666666666,0.4
GER,M,35,173.06666666666666,1.3166666666666667
SWE,M,35,173.1,0.38333333333333336
GER,M,35,173.11666666666667,1.0
GBR,M,35,173.11666666666667,0.11666666666666667
ITA,M,40,173.16666666666666,0.3
USA,M,55,173.21666666666667,1.8333333333333333
FIN,M,45,173.23333333333332,0.38333333333333336
EST,M,40,173.23333333333332,0.35
GER,M,30,173.31666666666666,20.116666666666667
POL,M,40,173.31666666666666,0.5666666666666667
GER,M,55,173.36666666666667,0.65
GER,M,40,173.36666666666667,0.43333333333333335
RUS,M,35,173.4,0.18333333333333332
FRA,M,35,173.41666666666666,1.3166666666666667
FRA,M,35,173.46666666666667,0.36666666666666664
NOR,M,45,173.46666666666667,0.9
POR,M,45,173.46666666666667,0.9
ESP,M,35,173.5,0.9
BEL,M,35,173.53333333333333,1.1333333333333333
FRA,M,45,173.55,0.4666666666666667
GER,M,45,173.56666666666666,1.65
DEN,M,45,173.56666666666666,0.7333333333333333
CAN,M,45,173.58333333333334,0.31666666666666665
AUT,M,45,173.6,1.3666666666666667
GBR,M,35,173.61666666666667,1.0
ESP,M,40,173.61666666666667,0.43333333333333335
ESP,M,60,173.65,0.23333333333333334
GER,M,30,173.65,0.15
DEN,M,30,173.65,1.4166666666666667
CAN,M,45,173.66666666666666,0.95
GBR,M,50,173.68333333333334,0.5166666666666667
CRO,M,35,173.68333333333334,0.15
IRL,M,45,173.68333333333334,0.18333333333333332
INA,M,30,173.7,56.18333333333333
SVK,M,40,173.7,1.35
ITA,M,35,173.76666666666668,0.7333333333333333
DEN,M,50,173.8,0.23333333333333334
BRA,M,35,173.8,0.2
AUS,M,40,173.8,0.23333333333333334
GBR,M,35,173.8,2.783333333333333
DEN,M,30,173.81666666666666,1.4166666666666667
AUS,M,45,173.81666666666666,0.5166666666666667
CZE,M,50,173.81666666666666,0.4
POL,M,40,173.83333333333334,0.9166666666666666
FRA,M,40,173.83333333333334,0.2
GBR,M,40,173.85,0.4166666666666667
ESP,M,30,173.85,2.1
CRC,M,30,173.88333333333333,0.6666666666666666
CHN,M,30,173.9,0.2833333333333333
GER,M,55,173.9,0.2833333333333333
CAN,M,35,173.9,0.6166666666666667
GER,M,40,173.91666666666666,0.55
NOR,M,40,173.93333333333334,1.3333333333333333
AUT,M,40,173.95,0.31666666666666665
SWE,M,40,173.98333333333332,0.18333333333333332
USA,M,35,174.0,0.7166666666666667
GBR,M,35,174.0,0.95
GER,M,35,174.01666666666668,2.45
LTU,M,30,174.03333333333333,1.4
GER,M,35,174.05,1.75
ITA,M,55,174.05,0.21666666666666667
SLO,M,35,174.05,5.7
MDV,M,35,174.06666666666666,0.2833333333333333
SWZ,M,30,174.08333333333334,0.7166666666666667
IRL,M,35,174.11666666666667,0.23333333333333334
GER,M,35,174.13333333333333,0.48333333333333334
NED,M,50,174.16666666666666,1.0333333333333334
ISR,M,45,174.16666666666666,0.48333333333333334
RSA,M,30,174.18333333333334,0.4666666666666667
GER,M,35,174.18333333333334,1.7666666666666666
USA,M,30,174.2,0.16666666666666666
DEN,M,35,174.21666666666667,1.3
ESP,M,45,174.21666666666667,0.4666666666666667
FRA,M,50,174.21666666666667,0.3
NED,M,30,174.28333333333333,1.0166666666666666
DEN,M,30,174.28333333333333,1.0833333333333333
TPE,M,35,174.33333333333334,0.5833333333333334
GER,M,30,174.35,0.38333333333333336
GBR,M,35,174.4,0.55
DEN,M,35,174.4,1.1666666666666667
FRA,M,30,174.41666666666666,1.4666666666666666
ITA,M,40,174.41666666666666,0.5833333333333334
GER,M,45,174.43333333333334,1.2166666666666666
GER,M,35,174.43333333333334,1.7
COL,M,45,174.45,0.26666666666666666
BEL,M,35,174.45,1.2666666666666666
SUI,M,30,174.45,0.7333333333333333
GBR,M,35,174.48333333333332,1.4666666666666666
FRA,M,35,174.48333333333332,0.8
GER,M,40,174.48333333333332,0.5166666666666667
POL,M,30,174.53333333333333,0.8
RUS,M,35,174.53333333333333,0.9666666666666667
AUT,M,35,174.55,0.9166666666666666
SWE,M,40,174.55,0.8
POL,M,40,174.56666666666666,1.15
BRA,M,30,174.56666666666666,1.3666666666666667
GER,M,45,174.56666666666666,0.23333333333333334
CHN,M,35,174.58333333333334,1.0166666666666666
IRL,M,40,174.58333333333334,0.7833333333333333
AUS,M,45,174.58333333333334,0.55
HKG,M,35,174.63333333333333,0.7166666666666667
RUS,M,35,174.65,1.35
GER,M,45,174.65,2.4
CZE,M,35,174.73333333333332,1.0166666666666666
GER,M,45,174.75,0.21666666666666667
NOR,M,40,174.75,1.2666666666666666
ISR,M,40,174.75,0.15
GER,M,35,174.75,0.16666666666666666
FRA,M,35,174.76666666666668,1.0333333333333334
SWE,M,30,174.76666666666668,0.18333333333333332
DEN,M,40,174.78333333333333,0.55
GER,M,30,174.78333333333333,0.7666666666666667
ISR,M,35,174.78333333333333,1.5666666666666667
NED,M,45,174.8,0.3
NOR,M,30,174.8,2.0
GER,M,30,174.81666666666666,1.35
JPN,M,40,174.81666666666666,0.5333333333333333
POL,M,45,174.83333333333334,0.6166666666666667
POL,M,35,174.83333333333334,1.3166666666666667
ESP,M,35,174.85,0.8833333333333333
POL,M,55,174.86666666666667,0.5333333333333333
USA,M,30,174.86666666666667,1.1833333333333333
GER,M,30,174.86666666666667,0.8
GBR,M,35,174.88333333333333,1.6
SWE,M,45,174.91666666666666,1.2
GBR,M,35,174.91666666666666,1.3666666666666667
GUA,M,35,174.91666666666666,1.45
UKR,M,30,174.91666666666666,1.1333333333333333
NOR,M,35,174.93333333333334,0.7
GER,M,45,174.96666666666667,0.9333333333333333
ESP,M,30,175.0,2.1166666666666667
NOR,M,45,175.01666666666668,0.8166666666666667
GER,M,45,175.01666666666668,0.6666666666666666
IRL,M,35,175.01666666666668,1.1666666666666667
ESP,M,35,175.01666666666668,0.0
AUT,M,35,175.03333333333333,0.75
GER,M,30,175.05,1.05
NEP,M,35,175.06666666666666,0.85
USA,M,30,175.08333333333334,0.7
NED,M,30,175.08333333333334,1.75
GER,M,50,175.08333333333334,0.7
DEN,M,40,175.1,0.8
FRA,M,35,175.1,1.3166666666666667
BEL,M,35,175.1,0.6666666666666666
GBR,M,45,175.1,0.21666666666666667
FRA,M,50,175.13333333333333,0.45
GER,M,35,175.15,0.6166666666666667
JPN,M,35,175.15,0.8166666666666667
CAN,M,45,175.16666666666666,0.21666666666666667
IRL,M,50,175.18333333333334,1.1833333333333333
GER,M,30,175.21666666666667,0.95
ESP,M,35,175.23333333333332,0.38333333333333336
ITA,M,50,175.25,0.21666666666666667
SUI,M,40,175.25,0.6333333333333333
EST,M,50,175.26666666666668,0.8833333333333333
GER,M,35,175.26666666666668,1.1
GBR,M,35,175.26666666666668,0.8166666666666667
AUT,M,35,175.31666666666666,0.7166666666666667
GBR,M,30,175.38333333333333,1.7666666666666666
GBR,M,35,175.38333333333333,0.5166666666666667
AUS,M,50,175.4,0.16666666666666666
NED,M,40,175.4,0.45
GBR,M,40,175.4,0.45
POL,M,40,175.4,1.3666666666666667
CAN,M,40,175.41666666666666,0.5166666666666667
GER,M,30,175.43333333333334,0.6
FRA,M,45,175.45,0.4
GBR,M,35,175.45,0.16666666666666666
GER,M,35,175.46666666666667,0.6333333333333333
DEN,M,50,175.48333333333332,1.6
GER,M,40,175.5,2.15
NOR,M,40,175.53333333333333,0.5833333333333334
GER,M,30,175.53333333333333,0.8833333333333333
GBR,M,45,175.55,0.45
NED,M,30,175.6,0.4166666666666667
GER,M,35,175.6,0.5833333333333334
GER,M,30,175.61666666666667,0.4
RSA,M,30,175.61666666666667,0.5
DEN,M,35,175.63333333333333,1.1666666666666667
ISR,M,45,175.65,0.15
FRA,M,30,175.66666666666666,0.2833333333333333
AUT,M,35,175.7,0.6333333333333333
AUT,M,40,175.7,2.3666666666666667
SWE,M,30,175.75,0.9833333333333333
DEN,M,35,175.75,1.6333333333333333
USA,M,40,175.76666666666668,0.4166666666666667
GER,M,30,175.76666666666668,1.6666666666666667
DEN,M,35,175.78333333333333,0.7
GER,M,30,175.78333333333333,1.0666666666666667
FRA,M,45,175.78333333333333,0.26666666666666666
DEN,M,30,175.78333333333333,1.6666666666666667
GER,M,40,175.8,0.8
FRA,M,35,175.8,1.6333333333333333
GER,M,45,175.8,0.65
DEN,M,50,175.83333333333334,0.9166666666666666
ARG,M,35,175.85,45.05
GER,M,40,175.86666666666667,0.35
GBR,M,45,175.88333333333333,0.8
GER,M,35,175.88333333333333,0.8166666666666667
GBR,M,30,175.9,1.8833333333333333
CAN,M,45,175.9,0.8166666666666667
FRA,M,35,175.91666666666666,0.7833333333333333
GER,M,30,175.91666666666666,0.75
GBR,M,40,175.95,1.1166666666666667
ITA,M,45,175.95,0.2
GBR,M,35,175.96666666666667,1.9166666666666667
GER,M,30,175.98333333333332,0.8666666666666667
GER,M,35,175.98333333333332,0.2
POR,M,35,176.0,3.1
ESP,M,35,176.0,0.38333333333333336
MEX,M,40,176.0,0.18333333333333332
AUS,M,45,176.0,0.4166666666666667
IRL,M,35,176.0,0.4
GER,M,40,176.01666666666668,1.4833333333333334
GBR,M,35,176.03333333333333,1.35
POL,M,35,176.03333333333333,0.3333333333333333
GER,M,40,176.06666666666666,1.0666666666666667
AUS,M,35,176.08333333333334,0.08333333333333333
AUT,M,30,176.08333333333334,1.1666666666666667
AUS,M,50,176.1,0.21666666666666667
GER,M,40,176.1,1.5833333333333333
GER,M,45,176.1,0.48333333333333334
DEN,M,50,176.11666666666667,0.35
GER,M,45,176.13333333333333,0.5333333333333333
NED,M,50,176.15,0.38333333333333336
GER,M,35,176.16666666666666,5.083333333333333
NED,M,30,176.16666666666666,1.3333333333333333
NED,M,40,176.16666666666666,0.6166666666666667
GBR,M,40,176.18333333333334,0.16666666666666666
IRL,M,35,176.2,0.6333333333333333
GER,M,30,176.21666666666667,0.3
MEX,M,35,176.23333333333332,0.2
GER,M,45,176.23333333333332,1.8666666666666667
JPN,M,40,176.25,1.3
POL,M,35,176.26666666666668,1.3166666666666667
BEL,M,30,176.31666666666666,2.033333333333333
GER,M,30,176.33333333333334,1.2666666666666666
NED,M,30,176.35,1.7
GER,M,40,176.35,1.3833333333333333
SUI,M,40,176.36666666666667,0.1
CHN,M,35,176.38333333333333,20.15
FIN,M,30,176.41666666666666,0.5
USA,M,40,176.41666666666666,0.48333333333333334
GER,M,35,176.43333333333334,0.5166666666666667
SLO,M,35,176.43333333333334,1.9333333333333333
GER,M,50,176.43333333333334,0.7166666666666667
GER,M,40,176.43333333333334,0.8833333333333333
DEN,M,30,176.43333333333334,1.3333333333333333
FIN,M,35,176.45,1.3833333333333333
NED,M,45,176.46666666666667,0.8333333333333334
